NominalReturn_BCOMTR,Long_Nominal_Returns,Short_Nominal_Returns,Close,SMA,Buy,L_Strategy_Return,L_Strategy_Balance,L_Strategy_Peak,L_Strategy_DD,L_momentum_signal,LS_Strategy_Return,LS_Strategy_Balance,LS_Strategy_Peak,LS_Strategy_DD,LS_momentum_signal,log_Strategy_Returns,expanding_volatility,momentum_z_score,normalized_momentum_z_score,absolute_normalized_momentum_z_score,Z_Long_Nominal_Returns,Z_Short_Nominal_Returns,Z_Strategy_Return,Z_Strategy_Balance,Z_Strategy_Peak,Z_Strategy_DD
-0.0047,0.9953,1.0047,66.18,73.7509,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0047,143.84972233620707,200.7531772602738,-56.90345492406672,-1,0.0,0.0059618883576081855,-1269.8828870786367,-0.16051481903416778,0.16051481903416778,0.9992721784076792,1.0007278215923208,1.0007278215923208,109.19780006964372,130.75207614229305,-21.55427607264933
0.0074,1.0074,0.9926,66.67,73.70989999999999,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9926,142.78523439091913,200.7531772602738,-57.96794286935466,-1,0.0,0.005960989942627966,-1180.995114528976,-0.1492742012157427,0.1492742012157427,1.0011878096608529,0.9988121903391471,0.9988121903391471,109.06809386777712,130.75207614229305,-21.683982274515927
-0.0029,0.9971,1.0029,66.47,73.66813333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0029,143.19931157065278,200.7531772602738,-57.553865689621006,-1,0.0,0.0059600919336799925,-1207.7218629224942,-0.15265402675983428,0.15265402675983428,0.9995671048164744,1.0004328951835257,1.0004328951835257,109.1153089202888,130.75207614229305,-21.636767222004252
0.0003,1.0003,0.9997,66.49,73.6279,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9997,143.15635177718158,200.7531772602738,-57.5968254830922,-1,0.0,0.005959194330458519,-1197.7961456160115,-0.15139883505443333,0.15139883505443333,1.000045796208028,0.9999542037919721,0.9999542037919721,109.11031185290246,130.75207614229305,-21.641764289390593
-0.0028,0.9972,1.0028,66.31,73.58673333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0028,143.55718956215767,200.7531772602738,-57.19598769811611,-1,0.0,0.005958297132658121,-1221.2773501087588,-0.15436823385978415,0.15436823385978415,0.9995760832618475,1.0004239167381523,1.0004239167381523,109.15656554040191,130.75207614229305,-21.595510601891135
0.0147,1.0147,0.9853,67.29,73.54990000000001,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9853,141.44689887559397,200.7531772602738,-59.306278384679814,-1,0.0,0.005957400339973695,-1050.7771247126968,-0.13280702452065124,0.13280702452065124,1.0022692130377389,0.9977307869622611,0.9977307869622611,108.90886603872285,130.75207614229305,-21.8432101035702
0.0067,1.0067,0.9933,67.74,73.51123333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9933,140.4992046531275,200.7531772602738,-60.253972607146295,-1,0.0,0.00595650395210046,-968.8960806108781,-0.12245246734229537,0.12245246734229537,1.0008898070642884,0.9991101929357117,0.9991101929357117,108.81195816035796,130.75207614229305,-21.94011798193509
0.0057,1.0057,0.9943,68.12,73.4728,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9943,139.69835918660465,200.7531772602738,-61.05481807366914,-1,0.0,0.005955607968733955,-898.7831348371814,-0.11358608668093076,0.11358608668093076,1.000697979063851,0.999302020936149,0.999302020936149,108.73600969166539,130.75207614229305,-22.01606645062766
0.0004,1.0004,0.9996,68.15,73.4323,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9996,139.64247984293002,200.7531772602738,-61.11069741734377,-1,0.0,0.00595471238957004,-887.0789476335062,-0.11210599227133904,0.11210599227133904,1.0000454344346723,0.9999545655653276,0.9999545655653276,108.7310693325365,130.75207614229305,-22.021006809756543
0.0052,1.0052,0.9948,68.5,73.39496666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9948,138.91633894774677,200.7531772602738,-61.83683831252702,-1,0.0,0.005953817214304895,-822.1560203268931,-0.10389593376076815,0.10389593376076815,1.000582951159811,0.999417048840189,0.999417048840189,108.66768442956163,130.75207614229305,-22.084391712731417
0.0004,1.0004,0.9996,68.53,73.35696666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9996,138.86077241216768,200.7531772602738,-61.89240484810611,-1,0.0,0.005952922442635021,-810.8566360777312,-0.102467030141236,0.102467030141236,1.0000415583735043,0.9999584416264957,0.9999584416264957,108.66316837734426,130.75207614229305,-22.088907764948786
0.0067,1.0067,0.9933,68.99,73.321,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9933,137.93040523700614,200.7531772602738,-62.822772023267646,-1,0.0,0.005952028074257234,-727.6511377242584,-0.09194498441373784,0.09194498441373784,1.0006865291019462,0.9993134708980537,0.9993134708980537,108.58856794994351,130.75207614229305,-22.16350819234954
-0.0107,0.9893,1.0107,68.25,73.28533333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0107,139.40626057304212,200.7531772602738,-61.34691668723167,-1,0.0,0.005951134108868673,-846.1132350940345,-0.10692552812979021,0.10692552812979021,0.999016188666773,1.000983811333227,1.000983811333227,108.69539861375156,130.75207614229305,-22.056677528541485
0.0062,1.0062,0.9938,68.68,73.2544,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9938,138.54194175748924,200.7531772602738,-62.21123550278455,-1,0.0,0.005950240546166795,-768.7756426833655,-0.09714552921261878,0.09714552921261878,1.0006629382744048,0.9993370617255953,0.9993370617255953,108.62334027375884,130.75207614229305,-22.128735868534207
0.0179,1.0179,0.9821,69.9,73.22503333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9821,136.06204100003018,200.7531772602738,-64.69113626024361,-1,0.0,0.005949347385849372,-558.8904324602036,-0.07060375224841053,0.07060375224841053,1.001738904972906,0.9982610950270941,0.9982610950270941,108.43445460718316,130.75207614229305,-22.317621535109893
0.0091,1.0091,0.9909,70.54,73.19553333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9909,134.82387642692993,200.7531772602738,-65.92930083334386,-1,0.0,0.005948454627614496,-446.42407138915513,-0.05638142058268718,0.05638142058268718,1.0006424941454606,0.9993575058545394,0.9993575058545394,108.36478610493184,130.75207614229305,-22.38729003736121
0.0092,1.0092,0.9908,71.19,73.1682,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9908,133.58349676380217,200.7531772602738,-67.16968049647161,-1,0.0,0.005947562271160574,-332.60685803866096,-0.04198826211180437,0.04198826211180437,1.0005187090693608,0.9994812909306393,0.9994812909306393,108.30857630757987,130.75207614229305,-22.44349983471318
0.0021,1.0021,0.9979,71.34,73.14233333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9979,133.3029714205982,200.7531772602738,-67.45020583967559,-1,0.0,0.005946670316186333,-303.08277363679275,-0.03825468954404862,0.03825468954404862,1.0000881753504347,0.9999118246495652,0.9999118246495652,108.29902616090885,130.75207614229305,-22.453049981384197
-0.0125,0.9875,1.0125,70.45,73.11816666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0125,134.96925856335565,200.7531772602738,-65.78391869691814,-1,0.0,0.0059457787623908125,-448.74973881365673,-0.0566755210865217,0.0566755210865217,0.9995218163806994,1.0004781836193006,1.0004781836193006,108.35081298120521,130.75207614229305,-22.40126316108784
0.0064,1.0064,0.9936,70.9,73.0963,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9936,134.1054553085502,200.7531772602738,-66.64772195172358,-1,0.0,0.00594488760947337,-369.4434856094031,-0.0466465682023416,0.0466465682023416,1.0003627233349537,0.9996372766650463,0.9996372766650463,108.31151161297572,130.75207614229305,-22.440564529317328
-0.0143,0.9857,1.0143,69.89,73.07023333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0143,136.02316331946247,200.7531772602738,-64.73001394081132,-1,0.0,0.0059439968571336765,-535.0328086927877,-0.06758675201167415,0.06758675201167415,0.9993329540747066,1.0006670459252935,1.0006670459252935,108.38376036545954,130.75207614229305,-22.368315776833512
0.0054,1.0054,0.9946,70.27,73.0495,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9946,135.28863823753738,200.7531772602738,-65.4645390227364,-1,0.0,0.005943106505071721,-467.68470287854217,-0.059070008971118845,0.059070008971118845,1.000364968460863,0.9996350315391369,0.9996350315391369,108.3442037112564,130.75207614229305,-22.40787243103665
0.0081,1.0081,0.9919,70.84,73.0286,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9919,134.19280026781334,200.7531772602738,-66.56037699246045,-1,0.0,0.005942216552987802,-368.3137395757725,-0.046503702169909206,0.046503702169909206,1.000478467072666,0.9995215329273339,0.9995215329273339,108.29236457726633,130.75207614229305,-22.459711565026723
-0.0004,0.9996,1.0004,70.81,73.00746666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0004,134.24647738792044,200.7531772602738,-66.50669987235335,-1,0.0,0.005941327000582539,-369.8612559872924,-0.046699398833811065,0.046699398833811065,0.999981398519132,1.0000186014808679,1.0000186014808679,108.29437897561414,130.75207614229305,-22.457697166678912
0.0171,1.0171,0.9829,72.02,72.99080000000001,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9829,131.950862624587,200.7531772602738,-68.8023146356868,-1,0.0,0.005940437847556859,-163.42229729737429,-0.020593429802237335,0.020593429802237335,1.0007985597200582,0.9992014402799418,0.9992014402799418,108.2078994466555,130.75207614229305,-22.544176695637546
0.0063,1.0063,0.9937,72.47,72.97413333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9937,131.1195721900521,200.7531772602738,-69.63360507022168,-1,0.0,0.005939549093612003,-84.87737459322035,-0.010660753660511887,0.010660753660511887,1.0001297386077541,0.9998702613922459,0.9998702613922459,108.19386070443329,130.75207614229305,-22.558215437859758
-0.0019,0.9981,1.0019,72.33,72.95830000000001,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0019,131.3686993772132,200.7531772602738,-69.38447788306058,-1,0.0,0.005938660738449528,-105.79826457034609,-0.013306378833792121,0.013306378833792121,0.9999797445680451,1.000020255431955,1.000020255431955,108.19605221781674,130.75207614229305,-22.556023924476307
-0.0076,0.9924,1.0076,71.78,72.93886666666667,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0076,132.36710149248003,200.7531772602738,-68.38607576779376,-1,0.0,0.005937772781771302,-195.16857738718755,-0.024608017989233483,0.024608017989233483,0.9998988715208632,1.0001011284791368,1.0001011284791368,108.20699392002612,130.75207614229305,-22.545082222266927
-0.0045,0.9955,1.0045,71.46,72.91763333333333,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,1.0045,132.96275344919619,200.7531772602738,-67.7904238110776,-1,0.0,0.005936885223279504,-245.52156198299298,-0.030975582836718845,0.030975582836718845,0.9998892639190484,1.0001107360809516,1.0001107360809516,108.21897633846437,130.75207614229305,-22.533099803828676
0.0027,1.0027,0.9973,71.65,72.89716666666666,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9973,132.60375401488335,200.7531772602738,-68.14942324539044,-1,0.0,0.005935998062676623,-210.10226982862142,-0.0264965109116799,0.0264965109116799,1.0000836340736592,0.9999163659263408,0.9999163659263408,108.20992554462596,130.75207614229305,-22.54215059766709
0.0051,1.0051,0.9949,72.02,72.87643333333334,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9949,131.92747486940746,200.7531772602738,-68.82570239086633,-1,0.0,0.005935111299665464,-144.29945625141278,-0.018175183269171682,0.018175183269171682,1.0001351322056495,0.9998648677943505,0.9998648677943505,108.19530289871395,130.75207614229305,-22.5567732435791
0.0039,1.0039,0.9961,72.3,72.8582,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9961,131.41295771741676,200.7531772602738,-69.34021954285703,-1,0.0,0.005934224933949139,-94.06451663242322,-0.011822546216946693,0.011822546216946693,1.0000708832147498,0.9999291167852502,0.9999291167852502,108.18763366782366,130.75207614229305,-22.564442474469388
0.0044,1.0044,0.9956,72.62,72.8364,False,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,0,0.9956,130.83474070346014,200.7531772602738,-69.91843655681365,-1,0.0,0.005933338965231071,-36.471875493391,-0.004539464982844627,0.004539464982844627,1.0000520192033546,0.9999479807966455,0.9999479807966455,108.18200583330746,130.75207614229305,-22.570070308985592
0.0072,1.0072,0.9928,73.14,72.8174,True,1.0,84.1153105031754,130.4684588541645,-46.353148350989116,1,0.9928,129.8927305703952,200.7531772602738,-70.86044668987859,1,0.0,0.005932453393214992,54.37885114596183,0.009308785360837662,0.009308785360837662,1.0000326841478764,0.9999673158521235,0.9999673158521235,108.17846999663124,130.75207614229305,-22.573606145661813
0.0025,1.0025,0.9975,73.32,72.79686666666667,True,1.0025,84.32559877943332,130.4684588541645,-46.14286007473119,1,1.0025,130.2174623968212,200.7531772602738,-70.5357148634526,1,0.002496880198587146,0.005931731478402561,88.19234910380698,0.015098185886895614,0.015098185886895614,1.0000232719634021,0.9999767280365979,1.0000232719634021,108.1809875220259,130.75207614229305,-22.571088620267147
0.0026,1.0026,0.9974,73.5,72.77573333333333,True,1.0026,84.54484533625984,130.4684588541645,-45.92361351790467,1,1.0026,130.5560277990529,200.7531772602738,-70.19714946122087,1,0.002596625847265914,0.005931022837974268,122.11496843840129,0.02090626970199818,0.02090626970199818,1.000039255283306,0.999960744716694,1.000039255283306,108.18523419733938,130.75207614229305,-22.566841944953666
-0.0091,0.9909,1.0091,72.83,72.75136666666667,True,0.9909,83.77548724369987,130.4684588541645,-46.69297161046464,1,0.9909,129.3679679460815,200.7531772602738,-71.38520931419228,1,-0.009141657917283387,0.005932215857866305,13.255305473933255,0.002267790156974912,0.002267790156974912,0.9998097529457118,1.0001902470542883,0.9998097529457118,108.16465227521587,130.75207614229305,-22.587423867077177
-0.0074,0.9926,1.0074,72.3,72.72506666666665,False,0.9926,83.1555486380965,130.4684588541645,-47.312910216068005,0,0.9926,128.41064498328052,200.7531772602738,-72.34253227699327,-1,-0.007427515828796584,0.005932697811542922,-71.64812369839959,-0.008987801925225032,0.008987801925225032,0.9999832183528384,1.0000167816471617,0.9999832183528384,108.16283709418603,130.75207614229305,-22.589239048107018
0.0013,1.0013,0.9987,72.39,72.70086666666667,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,0.9987,128.24371114480226,200.7531772602738,-72.50946611547153,-1,0.0,0.005931813663924379,-52.40668103876439,-0.006554557205415418,0.006554557205415418,1.0000116841425029,0.9999883158574973,0.9999883158574973,108.16157330418392,130.75207614229305,-22.59050283810913
-0.0137,0.9863,1.0137,71.4,72.6754,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,1.0137,130.00064998748607,200.7531772602738,-70.75252727278772,-1,0.0,0.0059309299114805765,-215.04216354524482,-0.027121202652056007,0.027121202652056007,0.9999102025662858,1.0000897974337142,1.0000897974337142,108.17128593589314,130.75207614229305,-22.58079020639991
0.0043,1.0043,0.9957,71.7,72.65416666666667,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,0.9957,129.44164719253988,200.7531772602738,-71.31153006773391,-1,0.0,0.005930046553917225,-160.90373962348906,-0.020274936679350396,0.020274936679350396,1.0001166211714039,0.9998833788285961,0.9998833788285961,108.15867087381503,130.75207614229305,-22.593405268478023
-0.003,0.997,1.003,71.49,72.62846666666667,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,1.003,129.8299721341175,200.7531772602738,-70.92320512615629,-1,0.0,0.005929163590940344,-192.01134345596907,-0.024208758800188517,0.024208758800188517,0.999939175189962,1.000060824810038,1.000060824810038,108.16524960442489,130.75207614229305,-22.586826537868163
0.0009,1.0009,0.9991,71.56,72.60329999999999,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,0.9991,129.71312515919678,200.7531772602738,-71.04005210107701,-1,0.0,0.005928281022256257,-175.98693383177644,-0.02218233537675524,0.02218233537675524,1.00002178788292,0.9999782121170798,0.9999782121170798,108.16289291263048,130.75207614229305,-22.589183229662567
0.0026,1.0026,0.9974,71.75,72.57906666666666,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,0.9974,129.37587103378286,200.7531772602738,-71.37730622649093,-1,0.0,0.005927398847571596,-139.8702344800576,-0.01761507035671192,0.01761507035671192,1.0000576740719795,0.9999423259280205,0.9999423259280205,108.15665471815912,130.75207614229305,-22.59542142413393
0.0007,1.0007,0.9993,71.8,72.55463333333333,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,0.9993,129.2853079240592,200.7531772602738,-71.46786933621459,-1,0.0,0.005926517066593297,-127.33167303053293,-0.016029462199322192,0.016029462199322192,1.0000123305492497,0.9999876694507503,0.9999876694507503,108.15532108720143,130.75207614229305,-22.59675505509162
0.007,1.007,0.993,72.3,72.52716666666667,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,0.993,128.3803107685908,200.7531772602738,-72.372866491683,-1,0.0,0.0059256356790286,-38.33625267760571,-0.004775231397009642,0.004775231397009642,1.0001122062353953,0.9998877937646048,0.9998877937646048,108.14318538578426,130.75207614229305,-22.608890756508785
0.0012,1.0012,0.9988,72.39,72.49993333333333,False,1.0,83.1555486380965,130.4684588541645,-47.312910216068005,0,0.9988,128.2262543956685,200.7531772602738,-72.5269228646053,-1,0.0,0.005924754684585052,-18.554917323303467,-0.002273712636017127,0.002273712636017127,1.0000057302776764,0.9999942697223236,0.9999942697223236,108.1425656953032,130.75207614229305,-22.609510446989844
